order_id,booking_date,booking_time,booking_hour,booking_day_of_week,collection_date,collection_time,delivery_date,delivery_slot,zone,postal_district,postal_code,latitude,longitude,service,category,quantity,base_price_sgd,delicate_surcharge,express_type,express_multiplier,order_value_sgd,free_delivery,processing_days,processing_label,effort_score,order_status
AST-03817,2025-05-07,18:06,18,Wednesday,2025-05-08,10:13,2025-05-10,12:00-16:00,Jurong East / West,District 22,66729,1.343888,103.717501,Skirt,Clothing,1,12,4,,1.0,16.46,No,2,1-2 days,1,Completed
AST-03818,2025-06-18,04:27,4,Wednesday,2025-06-18,15:47,2025-06-27,15:00-18:00,Queenstown / Alexandra,District 03,15343,1.282805,103.801711,Stuffed Toy (31-60cm),Household,5,20,0,,1.0,99.5,Yes,9,7-14 days,4,In Progress
AST-03819,2024-06-21,21:00,21,Friday,2024-06-22,09:53,2024-06-25,12:00-16:00,Buona Vista / Holland,District 05,12121,1.309085,103.789248,Cheongsam,Traditional,1,25,0,,1.0,24.66,No,3,3-6 days,2,Completed
AST-03820,2024-07-06,08:29,8,Saturday,2024-07-06,11:26,2024-07-08,12:00-16:00,Marine Parade / Katong,District 14,34137,1.307117,103.888656,Bedsheet,Household,3,12,0,,1.0,36.3,No,2,1-2 days,1,Completed
AST-03821,2025-05-09,11:09,11,Friday,2025-05-09,16:12,2025-05-12,15:00-18:00,Bishan / Toa Payoh,District 12,28483,1.332611,103.835386,Windbreaker,Clothing,1,20,0,,1.0,20.57,No,2,1-2 days,1,Completed
AST-03822,2025-06-03,08:38,8,Tuesday,2025-06-03,13:30,2025-06-05,09:00-13:00,Woodlands / Marsiling,District 25,72823,1.450664,103.777681,Shirt / Blouse,Clothing,1,9,0,Next-day,2.0,18.45,No,2,1-2 days,1,Completed
AST-03823,2024-03-27,09:07,9,Wednesday,2024-03-27,16:14,2024-03-30,12:00-16:00,CBD / Tanjong Pagar,District 01,03906,1.282078,103.852859,Coat / Jacket,Clothing,3,14,0,,1.0,42.72,Yes,3,3-6 days,2,Completed
AST-03824,2024-01-25,21:00,21,Thursday,2024-01-26,16:33,2024-01-29,09:00-13:00,Marine Parade / Katong,District 14,35257,1.294163,103.907857,Shirt / Blouse,Clothing,3,9,0,Next-day,2.0,54.87,Yes,2,1-2 days,1,Completed
AST-03825,2024-12-14,18:21,18,Saturday,2024-12-16,11:07,2024-12-20,09:00-13:00,Tampines / Pasir Ris,District 18,49967,1.3724,103.925246,Evening Dress (Plain),Clothing,3,45,0,,1.0,132.19,Yes,4,3-6 days,3,Completed
AST-03826,2025-04-18,21:41,21,Friday,2025-04-19,16:10,2025-04-21,12:00-16:00,Punggol / Sengkang,District 19,56991,1.395163,103.904482,Windbreaker,Clothing,3,20,0,,1.0,61.21,Yes,2,1-2 days,1,Completed
AST-03827,2024-02-03,22:05,22,Saturday,2024-02-05,09:06,2024-02-08,09:00-13:00,Novena / Newton,District 11,26713,1.327655,103.826388,Quilt / Comforter,Household,2,24,0,,1.0,49.22,Yes,3,3-6 days,2,Completed
AST-03828,2024-03-21,22:40,22,Thursday,2024-03-22,12:35,2024-03-25,15:00-18:00,Jurong East / West,District 22,68548,1.328372,103.705081,Baju Kurung (2pc),Traditional,1,32,0,,1.0,32.53,No,3,3-6 days,2,Completed
AST-03829,2024-03-08,11:29,11,Friday,2024-03-08,14:31,2024-03-11,12:00-16:00,Bishan / Toa Payoh,District 12,29381,1.351449,103.846056,Shirt / Blouse,Clothing,2,9,0,,1.0,17.52,No,2,1-2 days,1,Completed
AST-03830,2024-08-30,11:00,11,Friday,2024-08-30,10:45,2024-09-02,12:00-16:00,Punggol / Sengkang,District 19,54783,1.408822,103.927878,Trousers / Shorts,Clothing,2,9,0,,1.0,18.4,No,2,1-2 days,1,Completed
AST-03831,2025-01-08,15:14,15,Wednesday,2025-01-09,15:02,2025-01-13,12:00-16:00,Yishun / Sembawang,District 27,77766,1.405151,103.829648,Baju Kurung (2pc),Traditional,1,32,0,,1.0,31.08,No,3,3-6 days,2,Completed
AST-03832,2024-03-05,22:11,22,Tuesday,2024-03-06,10:27,2024-03-08,12:00-16:00,Serangoon / Bartley,District 13,31258,1.371989,103.86158,Scarf / Shawl,Accessories,2,12,0,Next-day,2.0,48.38,Yes,2,1-2 days,1,Completed
AST-03833,2024-08-27,22:25,22,Tuesday,2024-08-28,13:59,2024-09-06,12:00-16:00,Ang Mo Kio / Hougang,District 19,57356,1.356622,103.845822,Stuffed Toy (<30cm),Household,3,10,0,,1.0,30.65,No,9,7-14 days,3,Completed
AST-03834,2024-11-06,19:06,19,Wednesday,2024-11-07,16:46,2024-11-11,15:00-18:00,Novena / Newton,District 11,27562,1.31562,103.820888,Dress,Clothing,2,20,0,,1.0,39.9,No,3,3-6 days,2,Completed
AST-03835,2024-04-11,09:19,9,Thursday,2024-04-11,16:43,2024-04-15,12:00-16:00,Orchard / River Valley,District 09,21783,1.308208,103.831425,Cheongsam,Traditional,1,25,0,Same-day,3.0,76.93,Yes,3,3-6 days,2,Completed
AST-03836,2024-03-23,07:45,7,Saturday,2024-03-23,15:48,2024-03-25,12:00-16:00,CBD / Tanjong Pagar,District 01,04812,1.290989,103.840591,Sweater / Cardigan,Clothing,2,9,0,,1.0,18.21,No,2,1-2 days,1,Completed
AST-03837,2024-03-13,09:29,9,Wednesday,2024-03-13,09:40,2024-03-16,12:00-16:00,Geylang / Eunos,District 14,35993,1.32492,103.891906,Coat / Jacket,Clothing,1,14,0,,1.0,14.41,No,3,3-6 days,2,Completed
AST-03838,2024-01-18,10:26,10,Thursday,2024-01-18,11:09,2024-01-22,12:00-16:00,Tampines / Pasir Ris,District 18,49981,1.345754,103.922573,Quilt / Comforter,Household,1,24,0,3-Hour,3.0,73.95,Yes,3,3-6 days,2,Completed
AST-03839,2024-07-09,10:50,10,Tuesday,2024-07-09,13:48,2024-07-11,15:00-18:00,Tampines / Pasir Ris,District 18,51944,1.366988,103.927029,Shirt / Blouse,Clothing,5,9,0,,1.0,45.96,Yes,2,1-2 days,1,Completed
AST-03840,2024-10-03,14:47,14,Thursday,2024-10-03,12:18,2024-10-05,12:00-16:00,Bishan / Toa Payoh,District 12,30953,1.343277,103.841106,Shirt / Blouse,Clothing,1,9,0,,1.0,8.98,No,2,1-2 days,1,Completed
AST-03841,2024-03-02,18:34,18,Saturday,2024-03-04,11:32,2024-03-06,15:00-18:00,Boon Lay / Tuas,District 22,65391,1.308404,103.702995,Trousers / Shorts,Clothing,3,9,0,,1.0,26.65,No,2,1-2 days,1,Completed
AST-03842,2024-09-30,16:24,16,Monday,2024-10-01,16:21,2024-10-03,15:00-18:00,Clementi / West Coast,District 05,13390,1.301535,103.76708,Trousers / Shorts,Clothing,5,9,0,,1.0,44.18,Yes,2,1-2 days,1,Completed
AST-03843,2024-05-25,11:25,11,Saturday,2024-05-25,10:43,2024-06-04,15:00-18:00,Queenstown / Alexandra,District 03,15667,1.297367,103.81698,Curtains (no removal),Household,2,56,0,,1.0,109.8,Yes,10,7-14 days,4,Completed
AST-03844,2024-06-25,12:29,12,Tuesday,2024-06-25,11:37,2024-06-28,12:00-16:00,Ang Mo Kio / Hougang,District 19,57356,1.364982,103.847359,Dress,Clothing,2,20,0,3-Hour,3.0,118.77,Yes,3,3-6 days,2,Completed
AST-03845,2024-04-10,13:39,13,Wednesday,2024-04-10,15:46,2024-04-12,09:00-13:00,Queenstown / Alexandra,District 03,14616,1.302285,103.802141,Bedsheet,Household,1,12,0,,1.0,12.3,No,2,1-2 days,1,Completed
AST-03846,2024-08-17,18:28,18,Saturday,2024-08-19,09:26,2024-08-20,09:00-13:00,Marine Parade / Katong,District 14,33554,1.30321,103.917715,Hemming,Alterations,4,14,0,,1.0,56.91,Yes,1,1-2 days,1,Completed
AST-03847,2024-01-17,22:04,22,Wednesday,2024-01-18,13:18,2024-01-22,09:00-13:00,CBD / Tanjong Pagar,District 01,04160,1.28075,103.832707,Saree Suit (2pc),Traditional,1,29,0,,1.0,28.43,No,3,3-6 days,2,Completed
AST-03848,2024-07-11,08:10,8,Thursday,2024-07-11,13:08,2024-07-15,09:00-13:00,Jurong East / West,District 22,66835,1.33564,103.707326,Quilt / Comforter,Household,2,24,0,Next-day,2.0,95.77,Yes,3,3-6 days,2,Completed
AST-03849,2024-04-08,08:52,8,Monday,2024-04-08,16:49,2024-04-11,12:00-16:00,CBD / Tanjong Pagar,District 01,06723,1.288035,103.844326,Baju Kurung (2pc),Traditional,2,32,0,,1.0,62.65,Yes,3,3-6 days,2,Completed
AST-03850,2024-01-02,08:54,8,Tuesday,2024-01-02,10:23,2024-01-08,15:00-18:00,Queenstown / Alexandra,District 03,16677,1.282394,103.803084,Part Leather Jacket,Clothing,2,45,0,,1.0,87.46,Yes,5,3-6 days,4,Completed
AST-03851,2024-06-26,13:18,13,Wednesday,2024-06-26,15:22,2024-06-28,09:00-13:00,Clementi / West Coast,District 05,11542,1.30279,103.762306,Sweater / Cardigan,Clothing,1,9,0,,1.0,8.9,No,2,1-2 days,1,Completed
AST-03852,2025-06-21,07:39,7,Saturday,2025-06-21,09:26,2025-06-23,12:00-16:00,Tampines / Pasir Ris,District 18,50330,1.368867,103.957454,Bedsheet,Household,2,12,0,Next-day,2.0,47.19,Yes,2,1-2 days,1,In Progress
AST-03853,2024-04-05,22:25,22,Friday,2024-04-06,10:50,2024-04-09,09:00-13:00,Serangoon / Bartley,District 13,31354,1.360488,103.885569,Graduation Gown,Traditional,1,20,0,,1.0,20.39,No,3,3-6 days,2,Completed
AST-03854,2025-01-31,19:13,19,Friday,2025-02-01,16:35,2025-02-04,09:00-13:00,Queenstown / Alexandra,District 03,16856,1.291691,103.796842,Baju Kurung (2pc),Traditional,3,32,0,Next-day,2.0,188.59,Yes,3,3-6 days,2,Completed
AST-03855,2024-12-19,23:24,23,Thursday,2024-12-20,09:28,2024-12-23,12:00-16:00,Bedok / Chai Chee,District 16,45761,1.323971,103.937006,Shirt / Blouse,Clothing,1,9,4,,1.0,13.26,No,2,1-2 days,1,Completed
AST-03856,2025-05-10,21:46,21,Saturday,2025-05-12,12:11,2025-05-15,12:00-16:00,Ang Mo Kio / Hougang,District 19,52234,1.377923,103.849564,Dress,Clothing,1,20,0,,1.0,19.83,No,3,3-6 days,2,Completed
AST-03857,2024-02-10,20:06,20,Saturday,2024-02-12,16:02,2024-02-15,15:00-18:00,Queenstown / Alexandra,District 03,14503,1.303395,103.829608,Sofa Cover (3-Seater),Household,1,30,0,,1.0,29.93,No,3,3-6 days,2,Completed
AST-03858,2024-09-12,09:29,9,Thursday,2024-09-12,12:39,2024-09-16,09:00-13:00,Serangoon / Bartley,District 13,31894,1.336439,103.873515,Dress,Clothing,4,20,0,,1.0,78.82,Yes,3,3-6 days,2,Completed
AST-03859,2024-08-21,10:30,10,Wednesday,2024-08-21,12:32,2024-08-23,12:00-16:00,Queenstown / Alexandra,District 03,14419,1.294779,103.804441,Shirt / Blouse,Clothing,2,9,0,,1.0,18.11,No,2,1-2 days,1,Completed
AST-03860,2025-04-14,16:19,16,Monday,2025-04-15,15:51,2025-04-17,12:00-16:00,Woodlands / Marsiling,District 25,72886,1.451852,103.794329,Bedsheet,Household,2,12,0,,1.0,24.14,No,2,1-2 days,1,Completed
AST-03861,2025-03-24,09:27,9,Monday,2025-03-24,13:28,2025-03-27,12:00-16:00,Ang Mo Kio / Hougang,District 19,53274,1.359803,103.84229,Saree Suit (2pc),Traditional,3,29,0,Next-day,2.0,177.69,Yes,3,3-6 days,2,Completed
AST-03862,2024-06-22,21:26,21,Saturday,2024-06-24,16:36,2024-06-26,12:00-16:00,Orchard / River Valley,District 09,21457,1.303599,103.825484,Skirt,Clothing,2,12,0,,1.0,24.6,No,2,1-2 days,1,Completed
AST-03863,2024-02-03,15:51,15,Saturday,2024-02-05,13:42,2024-02-07,12:00-16:00,Bukit Timah / Bukit Batok,District 21,62448,1.362617,103.748334,Skirt,Clothing,4,12,0,,1.0,48.47,Yes,2,1-2 days,1,Completed
AST-03864,2024-12-26,10:48,10,Thursday,2024-12-26,10:40,2024-12-28,12:00-16:00,Bedok / Chai Chee,District 16,42910,1.34412,103.943281,Trousers / Shorts,Clothing,4,9,4,,1.0,53.15,Yes,2,1-2 days,1,Completed
AST-03865,2025-05-21,07:17,7,Wednesday,2025-05-21,15:12,2025-05-23,15:00-18:00,Yishun / Sembawang,District 27,76321,1.423215,103.820409,Trousers / Shorts,Clothing,2,9,0,,1.0,17.62,No,2,1-2 days,1,Completed
AST-03866,2024-06-10,17:00,17,Monday,2024-06-11,16:40,2024-06-13,12:00-16:00,Buona Vista / Holland,District 05,13658,1.304007,103.795339,Bedsheet,Household,1,12,0,Next-day,2.0,24.55,No,2,1-2 days,1,Completed
AST-03867,2024-08-10,21:46,21,Saturday,2024-08-12,11:11,2024-08-15,12:00-16:00,Orchard / River Valley,District 09,21910,1.296798,103.846088,Wintercoat (Below),Clothing,5,40,0,,1.0,201.7,Yes,3,3-6 days,3,Completed
AST-03868,2024-09-03,10:08,10,Tuesday,2024-09-03,10:47,2024-09-05,15:00-18:00,Ang Mo Kio / Hougang,District 19,53850,1.389733,103.850306,Scarf / Shawl,Accessories,2,12,0,,1.0,24.21,No,2,1-2 days,1,Completed
AST-03869,2025-05-24,18:52,18,Saturday,2025-05-26,12:46,2025-05-29,12:00-16:00,Jurong East / West,District 22,68548,1.328914,103.700863,Graduation Gown,Traditional,2,20,0,Next-day,2.0,78.37,Yes,3,3-6 days,2,Completed
AST-03870,2025-03-14,10:46,10,Friday,2025-03-14,15:11,2025-03-17,15:00-18:00,Clementi / West Coast,District 05,11614,1.299334,103.768322,Dress,Clothing,1,20,0,,1.0,19.8,No,3,3-6 days,2,Completed
AST-03871,2025-03-05,10:07,10,Wednesday,2025-03-05,11:49,2025-03-07,15:00-18:00,Punggol / Sengkang,District 19,55208,1.407715,103.915248,Shirt / Blouse,Clothing,2,9,0,,1.0,18.39,No,2,1-2 days,1,Completed
AST-03872,2024-09-05,22:26,22,Thursday,2024-09-06,11:22,2024-09-09,09:00-13:00,CBD / Tanjong Pagar,District 01,04160,1.279242,103.835866,Trousers / Shorts,Clothing,5,9,0,,1.0,43.76,Yes,2,1-2 days,1,Completed
AST-03873,2024-12-17,19:14,19,Tuesday,2024-12-18,09:30,2024-12-28,09:00-13:00,Novena / Newton,District 11,25979,1.324336,103.824424,Curtains (no removal),Household,2,56,0,,1.0,111.75,Yes,10,7-14 days,4,Completed
AST-03874,2024-10-16,22:32,22,Wednesday,2024-10-17,10:39,2024-10-21,12:00-16:00,Woodlands / Marsiling,District 25,73265,1.449414,103.797152,Dress,Clothing,2,20,0,Next-day,2.0,78.31,Yes,3,3-6 days,2,Completed
AST-03875,2024-09-19,04:37,4,Thursday,2024-09-19,09:50,2024-09-21,12:00-16:00,Woodlands / Marsiling,District 25,73687,1.452795,103.786372,Shirt / Blouse,Clothing,2,9,0,,1.0,17.53,No,2,1-2 days,1,Completed
AST-03876,2024-02-12,08:14,8,Monday,2024-02-12,15:48,2024-02-15,09:00-13:00,Ang Mo Kio / Hougang,District 19,54682,1.369908,103.882694,Baju Kurung (2pc),Traditional,2,32,0,,1.0,63.32,Yes,3,3-6 days,2,Completed
AST-03877,2025-01-11,21:20,21,Saturday,2025-01-13,10:53,2025-01-16,15:00-18:00,Boon Lay / Tuas,District 22,65554,1.299173,103.680983,Coat / Jacket,Clothing,4,14,0,Next-day,2.0,114.93,Yes,3,3-6 days,2,Completed
AST-03878,2024-12-25,12:15,12,Wednesday,2024-12-25,09:20,2024-12-28,09:00-13:00,Buona Vista / Holland,District 05,13473,1.312323,103.801975,Saree Suit (2pc),Traditional,4,29,0,,1.0,116.04,Yes,3,3-6 days,2,Completed
AST-03879,2025-02-14,06:05,6,Friday,2025-02-14,15:09,2025-02-17,09:00-13:00,Tampines / Pasir Ris,District 18,50144,1.357714,103.924368,Coat / Jacket,Clothing,4,14,0,,1.0,57.59,Yes,3,3-6 days,2,Completed
AST-03880,2025-05-19,08:39,8,Monday,2025-05-19,14:55,2025-05-22,09:00-13:00,Clementi / West Coast,District 05,12729,1.299325,103.765436,Quilt / Comforter,Household,1,24,0,,1.0,24.55,No,3,3-6 days,2,Completed
AST-03881,2024-02-12,09:28,9,Monday,2024-02-12,16:03,2024-02-14,12:00-16:00,Choa Chu Kang / Bukit Panjang,District 23,67782,1.389116,103.758667,Trousers / Shorts,Clothing,1,9,0,,1.0,8.85,No,2,1-2 days,1,Completed
AST-03882,2024-04-01,23:23,23,Monday,2024-04-02,16:28,2024-04-04,12:00-16:00,Bishan / Toa Payoh,District 12,28169,1.348442,103.844469,Trousers / Shorts,Clothing,2,9,0,,1.0,17.83,No,2,1-2 days,1,Completed
AST-03883,2024-08-09,10:32,10,Friday,2024-08-09,15:43,2024-08-12,15:00-18:00,Tampines / Pasir Ris,District 18,50470,1.353596,103.920238,Trousers / Shorts,Clothing,2,9,4,,1.0,26.75,No,2,1-2 days,1,Completed
AST-03884,2024-12-30,08:29,8,Monday,2024-12-30,11:16,2025-01-01,12:00-16:00,Novena / Newton,District 11,26795,1.317302,103.825098,Tie / Bow Tie,Accessories,2,9,0,,1.0,18.17,No,2,1-2 days,1,Completed
AST-03885,2025-06-24,14:50,14,Tuesday,2025-06-24,09:36,2025-06-27,12:00-16:00,Yishun / Sembawang,District 27,75734,1.436142,103.83968,Quilt / Comforter,Household,2,24,0,,1.0,48.59,Yes,3,3-6 days,2,In Progress
AST-03886,2024-07-18,21:13,21,Thursday,2024-07-19,14:01,2024-07-22,09:00-13:00,Tampines / Pasir Ris,District 18,50973,1.353198,103.955308,Skirt,Clothing,1,12,0,,1.0,11.9,No,2,1-2 days,1,Completed
AST-03887,2024-10-25,18:17,18,Friday,2024-10-26,10:04,2024-10-29,15:00-18:00,CBD / Tanjong Pagar,District 01,01692,1.291078,103.858339,Wintercoat (Below),Clothing,1,40,0,,1.0,39.9,No,3,3-6 days,3,Completed
AST-03888,2024-02-21,08:50,8,Wednesday,2024-02-21,11:58,2024-02-22,15:00-18:00,Orchard / River Valley,District 09,20550,1.303179,103.821708,Zip Replacement,Alterations,2,12,0,,1.0,24.31,No,1,1-2 days,1,Completed
AST-03889,2024-03-02,22:15,22,Saturday,2024-03-04,13:42,2024-03-07,12:00-16:00,Jurong East / West,District 22,68566,1.340254,103.737016,Baju Kurung (2pc),Traditional,3,32,0,Same-day,3.0,288.02,Yes,3,3-6 days,2,Completed
AST-03890,2025-03-18,18:40,18,Tuesday,2025-03-19,12:30,2025-03-29,12:00-16:00,Ang Mo Kio / Hougang,District 19,56876,1.377298,103.876909,Curtains (no removal),Household,1,56,0,,1.0,56.95,Yes,10,7-14 days,4,Completed
AST-03891,2025-04-19,18:35,18,Saturday,2025-04-21,10:32,2025-05-01,15:00-18:00,Buona Vista / Holland,District 05,12460,1.304359,103.806346,Feathered Item,Special,1,60,0,,1.0,61.1,Yes,10,10-14 days,5,Completed
AST-03892,2024-01-19,04:49,4,Friday,2024-01-19,16:38,2024-01-22,12:00-16:00,Serangoon / Bartley,District 13,31894,1.337636,103.871871,Pillow / Bolster,Household,3,25,0,,1.0,76.2,Yes,3,3-6 days,2,Completed
AST-03893,2024-02-20,10:00,10,Tuesday,2024-02-20,12:39,2024-02-26,12:00-16:00,Bishan / Toa Payoh,District 12,30571,1.354752,103.853888,Luxury Bag (M),Bags & Shoes,3,100,0,,1.0,300.49,Yes,5,3-6 days,4,Completed
AST-03894,2024-08-14,10:00,10,Wednesday,2024-08-14,15:55,2024-08-17,12:00-16:00,Bishan / Toa Payoh,District 12,28567,1.339742,103.838571,Graduation Gown,Traditional,1,20,0,Same-day,3.0,60.21,Yes,3,3-6 days,2,Completed
AST-03895,2024-12-30,02:52,2,Monday,2024-12-30,09:21,2025-01-03,12:00-16:00,Marine Parade / Katong,District 14,32194,1.31507,103.900129,Non-Leather Shoes,Bags & Shoes,1,55,0,,1.0,55.35,Yes,4,3-6 days,3,Completed
AST-03896,2025-03-06,14:13,14,Thursday,2025-03-06,09:16,2025-03-08,09:00-13:00,Buona Vista / Holland,District 05,11565,1.301126,103.795628,Windbreaker,Clothing,2,20,0,Next-day,2.0,79.67,Yes,2,1-2 days,1,Completed
AST-03897,2024-01-06,06:03,6,Saturday,2024-01-06,10:23,2024-01-09,12:00-16:00,Buona Vista / Holland,District 05,13534,1.314228,103.788181,Wintercoat (Waist),Clothing,1,30,4,,1.0,33.4,No,3,3-6 days,2,Completed
AST-03898,2025-04-02,20:40,20,Wednesday,2025-04-03,11:43,2025-04-05,12:00-16:00,Choa Chu Kang / Bukit Panjang,District 23,67930,1.382355,103.7516,Skirt,Clothing,1,12,0,Same-day,3.0,35.61,No,2,1-2 days,1,Completed
AST-03899,2024-06-13,13:30,13,Thursday,2024-06-13,14:04,2024-06-15,12:00-16:00,CBD / Tanjong Pagar,District 01,03446,1.273193,103.837645,Scarf / Shawl,Accessories,4,12,0,,1.0,48.36,Yes,2,1-2 days,1,Completed
AST-03900,2024-11-09,10:04,10,Saturday,2024-11-09,11:09,2024-11-11,12:00-16:00,Bishan / Toa Payoh,District 12,29259,1.341541,103.848871,Windbreaker,Clothing,1,20,0,,1.0,20.44,No,2,1-2 days,1,Completed
AST-03901,2025-03-24,08:49,8,Monday,2025-03-24,15:32,2025-03-26,12:00-16:00,Queenstown / Alexandra,District 03,16528,1.275885,103.812872,Skirt,Clothing,2,12,0,Next-day,2.0,47.89,Yes,2,1-2 days,1,Completed
AST-03902,2024-10-14,22:55,22,Monday,2024-10-15,13:16,2024-10-18,12:00-16:00,Marine Parade / Katong,District 14,34201,1.303411,103.915199,Quilt / Comforter,Household,4,24,0,,1.0,94.86,Yes,3,3-6 days,2,Completed
AST-03903,2024-03-11,23:52,23,Monday,2024-03-12,09:07,2024-03-18,15:00-18:00,Orchard / River Valley,District 09,21286,1.311419,103.826378,Luxury Bag (XL),Bags & Shoes,1,120,0,,1.0,121.66,Yes,5,3-6 days,5,Completed
AST-03904,2025-04-12,14:28,14,Saturday,2025-04-12,14:55,2025-04-15,09:00-13:00,Ang Mo Kio / Hougang,District 19,55925,1.390127,103.868456,Overalls / Jumpsuit,Clothing,3,20,0,,1.0,61.45,Yes,3,3-6 days,2,Completed
AST-03905,2024-07-11,22:51,22,Thursday,2024-07-12,12:30,2024-07-22,09:00-13:00,Bishan / Toa Payoh,District 12,28642,1.355195,103.837217,Stuffed Toy (<30cm),Household,3,10,0,,1.0,29.36,No,9,7-14 days,3,Completed
AST-03906,2024-04-22,10:14,10,Monday,2024-04-22,14:51,2024-04-25,09:00-13:00,Queenstown / Alexandra,District 03,15343,1.289764,103.792624,Wintercoat (Waist),Clothing,2,30,0,,1.0,61.61,Yes,3,3-6 days,2,Completed
AST-03907,2025-02-10,09:11,9,Monday,2025-02-10,11:39,2025-02-12,12:00-16:00,Bukit Timah / Bukit Batok,District 21,64195,1.359071,103.75533,Windbreaker,Clothing,1,20,0,,1.0,19.61,No,2,1-2 days,1,Completed
AST-03908,2025-02-07,10:09,10,Friday,2025-02-07,14:33,2025-02-10,12:00-16:00,Punggol / Sengkang,District 19,56955,1.38122,103.901605,Wintercoat (Below),Clothing,2,40,0,,1.0,78.23,Yes,3,3-6 days,3,Completed
AST-03909,2024-12-16,22:17,22,Monday,2024-12-17,11:40,2024-12-19,12:00-16:00,Queenstown / Alexandra,District 03,16677,1.284094,103.808298,Shirt / Blouse,Clothing,1,9,0,,1.0,9.02,No,2,1-2 days,1,Completed
AST-03910,2024-10-22,13:34,13,Tuesday,2024-10-22,09:23,2024-10-25,09:00-13:00,Jurong East / West,District 22,65213,1.353897,103.699487,Quilt / Comforter,Household,5,24,0,,1.0,116.82,Yes,3,3-6 days,2,Completed
AST-03911,2025-06-09,09:43,9,Monday,2025-06-09,12:59,2025-06-12,12:00-16:00,Tampines / Pasir Ris,District 18,49472,1.365432,103.915234,Coat / Jacket,Clothing,1,14,0,,1.0,13.85,No,3,3-6 days,2,Completed
AST-03912,2024-02-19,08:01,8,Monday,2024-02-19,11:40,2024-02-22,15:00-18:00,Marine Parade / Katong,District 14,34496,1.294836,103.898777,Cheongsam,Traditional,1,25,0,Next-day,2.0,48.63,Yes,3,3-6 days,2,Completed
AST-03913,2025-01-02,00:46,0,Thursday,2025-01-02,14:15,2025-01-06,09:00-13:00,Woodlands / Marsiling,District 25,72801,1.429117,103.774238,Wintercoat (Below),Clothing,5,40,4,,1.0,216.96,Yes,3,3-6 days,3,Completed
AST-03914,2024-09-13,09:24,9,Friday,2024-09-13,14:54,2024-09-23,12:00-16:00,Bedok / Chai Chee,District 16,43131,1.328569,103.906791,Stuffed Toy (<30cm),Household,4,10,0,Same-day,3.0,117.18,Yes,9,7-14 days,3,Completed
AST-03915,2024-03-29,08:52,8,Friday,2024-03-29,14:59,2024-04-08,09:00-13:00,Marine Parade / Katong,District 14,33936,1.316626,103.88581,Curtains (no removal),Household,2,56,0,Next-day,2.0,228.05,Yes,10,7-14 days,4,Completed
AST-03916,2025-06-09,12:52,12,Monday,2025-06-09,11:37,2025-06-19,15:00-18:00,Orchard / River Valley,District 09,21525,1.297084,103.831812,Feathered Item,Special,1,60,0,,1.0,60.84,Yes,10,10-14 days,5,Completed
AST-03917,2025-02-06,04:37,4,Thursday,2025-02-06,10:35,2025-02-10,09:00-13:00,Bukit Timah / Bukit Batok,District 21,63683,1.326622,103.754327,Quilt / Comforter,Household,2,24,0,,1.0,46.56,Yes,3,3-6 days,2,Completed
AST-03918,2025-05-21,13:44,13,Wednesday,2025-05-21,14:04,2025-05-24,12:00-16:00,Bishan / Toa Payoh,District 12,30571,1.352122,103.854624,Wintercoat (Waist),Clothing,1,30,0,,1.0,29.48,No,3,3-6 days,2,Completed
AST-03919,2025-04-23,17:38,17,Wednesday,2025-04-24,15:00,2025-04-28,12:00-16:00,Tampines / Pasir Ris,District 18,50808,1.368583,103.925499,Coat / Jacket,Clothing,2,14,0,,1.0,28.69,No,3,3-6 days,2,Completed
AST-03920,2025-04-21,12:29,12,Monday,2025-04-21,11:13,2025-04-30,15:00-18:00,Ang Mo Kio / Hougang,District 19,52581,1.380279,103.866961,Stuffed Toy (31-60cm),Household,2,20,0,,1.0,39.1,No,9,7-14 days,4,Completed
AST-03921,2024-01-20,22:28,22,Saturday,2024-01-22,09:32,2024-01-25,12:00-16:00,Punggol / Sengkang,District 19,54355,1.389095,103.919362,Baju Kurung (2pc),Traditional,1,32,0,Next-day,2.0,62.84,Yes,3,3-6 days,2,Completed
AST-03922,2024-11-19,15:26,15,Tuesday,2024-11-20,12:49,2024-11-25,12:00-16:00,Bishan / Toa Payoh,District 12,29754,1.347537,103.826807,Evening Dress (Deco),Clothing,1,55,0,3-Hour,3.0,165.79,Yes,4,3-6 days,4,Completed
AST-03923,2024-06-29,22:13,22,Saturday,2024-07-01,12:02,2024-07-03,12:00-16:00,Bukit Timah / Bukit Batok,District 21,62902,1.338067,103.780321,Trousers / Shorts,Clothing,3,9,0,,1.0,27.41,No,2,1-2 days,1,Completed
